Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
western-digital,$7.07 B,$7.02 B,$8.72 B,$9.57 B,$10.52 B,$11.17 B,$13.15 B,$16.99 B,$2.56 B,$2.43 B,$1.95 B,$2.18 B,$0.29 B,$0.40 B,$0.48 B,$0.50 B,$22 M,$44 M,$52.7 M,$67.9 M,,$86.2 M,$0.11 B
sgs,,$4.81 B,$4.16 B,$4.39 B,$2.97 B,$2.53 B,$2.14 B,$1.68 B,$2.24 B,$1.70 B,$1.47 B,$1.44 B,$1.39 B,$0.59 B,$0.30 B,$0.32 B,$53 M,$19.72 M,$76.75 M,$15.78 M,$26.68 M,$0.14 B,$0.23 B
pko-bank-polski,,$4.92 B,$7.40 B,$10.25 B,$9.88 B,$9.50 B,$9.18 B,$9.39 B,$8.29 B,$10.46 B,$5.87 B,$4.74 B,$4.56 B,$3.64 B,$2.42 B,$2.07 B,$0.72 B,$0.17 B,$63.64 M,,,,
sany-heavy-industry,,$5.08 B,$3.22 B,$2.19 B,$1.72 B,$2.08 B,$1.97 B,$3.55 B,$4.16 B,$4.05 B,$3.86 B,$3.76 B,$2.88 B,$1.16 B,$0.47 B,$0.59 B,$0.42 B,$0.23 B,$0.21 B,$0.16 B,$36.56 M,$42.78 M,$29.01 M
reliance-steel-aluminum,,$1.86 B,$1.86 B,$1.85 B,$1.79 B,$2.20 B,$1.90 B,$1.92 B,$1.92 B,$2.31 B,$2.10 B,$1.20 B,$1.33 B,$0.94 B,$0.93 B,$1.86 B,$1.08 B,$1.11 B,$0.35 B,$0.42 B,$0.49 B,$0.34 B,$0.34 B
loews-corporation,,$9.01 B,$9.07 B,$10.10 B,$11.53 B,$11.37 B,$11.53 B,$10.77 B,$10.58 B,$10.66 B,$10.84 B,$9.21 B,$9.00 B,$9.47 B,$9.48 B,$8.25 B,$7.25 B,$5.57 B,$5.20 B,$6.99 B,$5.82 B,$5.65 B,$5.92 B
mid-america-apartment-communities,,$4.41 B,$4.51 B,$4.56 B,$4.45 B,$4.52 B,$4.50 B,$4.49 B,$3.42 B,$3.52 B,$3.47 B,$1.67 B,$1.64 B,$1.50 B,$1.39 B,$1.32 B,$1.26 B,$1.19 B,$1.14 B,$1.08 B,$0.95 B,$0.80 B,$0.77 B
epam-systems,,$0.19 B,$0.23 B,$0.26 B,$0.26 B,$25.03 M,$25.03 M,$25.04 M,$35 M,,,,,,$7 M,,,,,,,,
adani-total-gas,$0.17 B,$0.13 B,$72.03 M,$56.79 M,$56.74 M,$53.39 M,$84.75 M,$71.57 M,$56.66 M,,,,,,,,,,,,,,
quest-diagnostics,,$4.62 B,$4.65 B,$4.65 B,$5.32 B,$3.89 B,$3.78 B,$3.73 B,$3.65 B,$3.76 B,$3.33 B,$3.36 B,$4.02 B,$2.99 B,$3.10 B,$3.08 B,$3.54 B,$1.55 B,$1.59 B,$1.09 B,$1.10 B,$0.82 B,$0.82 B
bunge,,$5.62 B,$6.82 B,$8.10 B,$5.74 B,$5.37 B,$4.79 B,$4.79 B,$4.77 B,$5.20 B,$9.11 B,$5.84 B,$4.08 B,$4.88 B,$3.81 B,$3.58 B,$4.54 B,$3.48 B,$3.14 B,$3.28 B,$3.39 B,$3.40 B,$1.81 B
anhui-conch-cement,,$3.20 B,$1.86 B,$1.60 B,$1.68 B,$1.48 B,$2.14 B,$2.30 B,$2.96 B,$3.21 B,$3.66 B,$3.82 B,$3.58 B,$2.15 B,$1.40 B,$1.59 B,$2.02 B,$1.36 B,$1.18 B,$0.84 B,$0.62 B,$0.43 B,$0.29 B
power-finance-corp,$91.49 B,$90.99 B,$93.84 B,$82.68 B,$81.03 B,$36.15 B,$32.11 B,$30.23 B,$30.04 B,$26.60 B,$25.71 B,$21.64 B,$19.73 B,$15.36 B,$10.27 B,$10.19 B,$7.77 B,$6.04 B,,,,,
eqt-corporation,,$5.71 B,$5.51 B,$4.95 B,$5.32 B,$5.49 B,$7.33 B,$3.28 B,$3.09 B,$2.98 B,$2.50 B,$2.52 B,$2.74 B,$2.00 B,$1.95 B,$1.57 B,$1.23 B,$0.89 B,$1.13 B,$0.92 B,$0.85 B,$0.59 B,$0.56 B
albemarle,,$3.21 B,$2.39 B,$3.57 B,$3.07 B,$1.70 B,$1.83 B,$2.36 B,$3.85 B,$2.93 B,$1.07 B,$0.69 B,$0.76 B,$0.86 B,$0.81 B,$0.93 B,$0.72 B,$0.73 B,$0.83 B,$0.94 B,$0.22 B,$0.18 B,$0.17 B
nissan,$52.84 B,$58.45 B,$68.89 B,$73.19 B,$72.34 B,$72.78 B,$69.49 B,$62.30 B,$55.58 B,$54.93 B,$50.76 B,$46.19 B,$49.05 B,$43.59 B,$48.13 B,$36.23 B,$52.63 B,$49.56 B,$36.92 B,$29.31 B,$24.31 B,$22.71 B,$22.74 B
avantor,,$6.28 B,$7.02 B,$4.89 B,$5.11 B,$6.92 B,$7.11 B,,,,,,,,,,,,,,,,
almarai,,$2.67 B,$2.72 B,$3.11 B,$3.61 B,$3.68 B,$3.41 B,$3.09 B,$3.03 B,$2.54 B,$2.66 B,$2.30 B,$1.84 B,$1.29 B,$1.16 B,$0.97 B,$0.69 B,$0.37 B,,,,,
jg-health,,$28.91 M,$31.58 M,$13.79 M,$1.61 M,$0.45 M,$0.5 M,,,,,,,,,,,,,,,,
gulf-energy-development-public-company,,$7.27 B,$6.70 B,$4.73 B,$2.57 B,$2.13 B,$1.78 B,$1.43 B,$0.47 B,$0.18 B,,,,,,,,,,,,,
tatneft,,,$0.97 B,$0.84 B,$1.26 B,$0.30 B,$1.39 B,$1.18 B,$0.24 B,$0.50 B,$1.50 B,$2.30 B,$3.20 B,$3.58 B,$2.93 B,$1.67 B,$0.58 B,$0.19 B,$0.29 B,$1.37 B,,,
jabil,$3.24 B,$3.41 B,$3.31 B,$3.14 B,$2.49 B,$2.51 B,$2.07 B,$2.11 B,$1.67 B,$1.68 B,$1.90 B,$1.67 B,$1.18 B,$1.18 B,$1.23 B,$1.36 B,$1.26 B,$0.39 B,$0.32 B,$0.30 B,$0.64 B,$0.36 B,$0.37 B
sqm,,$2.91 B,$2.60 B,$1.95 B,$1.79 B,$1.33 B,$0.17 B,$1.21 B,$1.61 B,$1.74 B,$1.81 B,$1.58 B,$1.39 B,$1.27 B,$0.63 B,$0.65 B,$0.50 B,$0.54 B,$0.39 B,$0.22 B,$0.33 B,$0.35 B,$0.48 B
bentley-systems,,$1.82 B,$1.48 B,$0.29 B,$0.23 B,$0.25 B,,,,,,,,,,,,,,,,,
sage,,$1.36 B,$1.09 B,$1.27 B,$0.94 B,$1.20 B,$1.29 B,$0.74 B,$0.91 B,$0.87 B,$0.74 B,$0.33 B,$0.38 B,$0.39 B,$0.76 B,$1.04 B,$1.14 B,$1.25 B,$0.31 B,$0.37 B,$0.35 B,$0.24 B,$0.29 B
nec-corp,$4.56 B,$4.89 B,$6.37 B,$6.25 B,$4.92 B,$4.85 B,$4.13 B,$4.35 B,$4.29 B,$5.54 B,$6.52 B,$8.26 B,$7.95 B,$7.45 B,$9.06 B,$8.02 B,$1.29 B,$8.20 B,$11.07 B,$11.61 B,$12.93 B,$17.41 B,$13.96 B
lennox,,$1.74 B,$1.43 B,$1.17 B,$1.35 B,$1.04 B,$1.00 B,$0.86 B,$0.74 B,$0.92 B,$0.40 B,$0.38 B,$0.46 B,$0.31 B,$0.23 B,$0.42 B,$0.20 B,$0.10 B,$0.12 B,$0.31 B,$0.36 B,$0.37 B,$0.51 B
leidos,,$5.49 B,$5.66 B,$5.30 B,$3.31 B,$3.12 B,$3.11 B,$3.28 B,$1.16 B,$1.33 B,$1.29 B,$1.85 B,$1.85 B,$1.10 B,$1.11 B,$1.22 B,$1.22 B,$1.23 B,$1.20 B,$1.21 B,$0.89 B,,
kb-financial-group,,$111.36 B,$86.95 B,$83.16 B,$76.75 B,$66.59 B,$59.22 B,$43.48 B,$40.02 B,$40.20 B,$39.02 B,$37.60 B,$37.85 B,$37.80 B,$47.34 B,$43.85 B,$54.43 B,$41.35 B,$30.61 B,$32.31 B,$33.23 B,$33.27 B,$24.98 B
textron,,$3.18 B,$3.18 B,$3.70 B,$3.12 B,$3.06 B,$3.08 B,$2.77 B,$2.69 B,$2.81 B,$1.93 B,$2.30 B,$2.45 B,$5.96 B,$3.58 B,$9.95 B,$9.45 B,$8.66 B,$7.35 B,$6.57 B,$6.43 B,$6.55 B,$6.12 B
secom,$0.48 B,$0.55 B,$0.59 B,$0.65 B,$0.65 B,$0.72 B,$0.75 B,$0.91 B,$0.66 B,$0.84 B,$0.84 B,$0.93 B,$1.07 B,$0.89 B,$1.20 B,$1.86 B,$1.50 B,$1.58 B,$1.66 B,$2.07 B,$2.09 B,$1.75 B,$0.87 B
grupo-elektra,,$2.79 B,$2.19 B,$1.82 B,$1.88 B,$1.19 B,$0.73 B,$0.88 B,$1.04 B,$1.28 B,$1.74 B,$1.67 B,$0.98 B,$0.76 B,$0.61 B,,,$0.65 B,$0.53 B,$0.48 B,$0.36 B,,
essex-property-trust,,$6.02 B,$6.35 B,$6.32 B,$5.88 B,$5.60 B,$5.68 B,$5.56 B,$5.31 B,$5.10 B,$3.03 B,$2.81 B,$2.36 B,$2.25 B,$1.84 B,$1.76 B,$1.60 B,$1.15 B,$1.12 B,$1.31 B,$0.83 B,$0.80 B,$0.63 B
cf-industries,,$3.22 B,$3.71 B,$4.22 B,$4.24 B,$4.69 B,$4.69 B,$5.77 B,$5.59 B,$4.59 B,$3.09 B,$1.60 B,$1.61 B,$1.95 B,$4.7 M,$4.1 M,$4.9 M,$4.2 M,$4.2 M,$0.25 B,,,
lenovo,$4.35 B,$5.93 B,$4.42 B,$6.43 B,$5.65 B,$4.61 B,$3.87 B,$3.48 B,$3.22 B,$0.56 B,$0.57 B,$0.19 B,$0.40 B,$0.58 B,$0.72 B,$0.62 B,$0.11 B,$1.01 B,$0.10 B,$0.13 B,$35.81 M,$0.04 M,$0.10 B
snap-on,,$1.24 B,$1.23 B,$1.48 B,$1.18 B,$1.13 B,$1.18 B,$1.01 B,$0.88 B,$0.91 B,$0.97 B,$0.97 B,$0.98 B,$1.17 B,$1.06 B,$0.51 B,$0.51 B,$0.54 B,$0.22 B,$0.33 B,$0.33 B,$0.36 B,$0.47 B
astra-international,,$4.56 B,$5.07 B,$5.74 B,$6.63 B,$5.90 B,$5.53 B,$5.24 B,$5.10 B,$5.64 B,$5.28 B,$5.90 B,$4.96 B,$3.57 B,$2.32 B,$2.10 B,$2.09 B,$2.44 B,$2.69 B,,,,
wisetech-global,$0.16 B,$23.04 M,$26.29 M,$31.47 M,$0.84 M,$1.84 M,$2.95 M,$4.72 M,$23.37 M,,,,,,,,,,,,,,
aviva,,$9.78 B,$9.91 B,$13.19 B,$11.85 B,$11.95 B,$13.90 B,$12.71 B,$12.99 B,$11.48 B,$12.89 B,$13.24 B,$13.10 B,$23.07 B,$24.27 B,$52.82 B,$61.04 B,$23.83 B,$18.93 B,$19.37 B,$5.03 B,,$4.87 B
xpeng,,$1.60 B,$0.50 B,$0.35 B,$0.37 B,$0.22 B,,,,,,,,,,,,,,,,,
packaging-corporation-of-america,,$2.79 B,$2.73 B,$2.73 B,$2.73 B,$2.50 B,$2.65 B,$2.66 B,$2.33 B,$2.37 B,$2.57 B,$0.81 B,$0.83 B,$0.68 B,$0.68 B,$0.68 B,$0.67 B,$0.76 B,$0.69 B,$0.69 B,$0.69 B,$0.74 B,$0.79 B
grupo-financiero-inbursa,,$3.84 B,$3.75 B,$4.41 B,$4.64 B,$5.17 B,$6.60 B,$6.76 B,$6.40 B,$6.39 B,$5.54 B,$3.74 B,$2.58 B,,$11.24 B,,,,,,,,
eisai,$0.94 B,$0.77 B,$0.81 B,$0.83 B,$1.25 B,$1.62 B,$1.90 B,$1.81 B,$1.96 B,$2.40 B,$3.33 B,$4.16 B,$4.56 B,$4.38 B,$4.26 B,$4.14 B,$2 M,$3.5 M,$7.78 M,$1.83 M,$1.14 M,$7.9 M,$0.14 B
godaddy,,$3.94 B,$4.02 B,$3.28 B,$2.58 B,$2.41 B,$2.42 B,$1.03 B,$1.04 B,$1.41 B,$1.08 B,$0.98 B,,,,,,,,,,,
commerzbank,,$46.87 B,$49.65 B,$56.73 B,$50.71 B,$53.06 B,$52.85 B,$52.02 B,$57.31 B,$74.38 B,$108.22 B,$123.32 B,$156.81 B,$17.17 B,$273.94 B,$252.64 B,$321.17 B,$321.95 B,$9.62 B,$12.04 B,$10.55 B,$9.94 B,
lamb-weston,$3.46 B,$2.72 B,$2.73 B,$3.56 B,$2.32 B,$2.38 B,$2.42 B,$0.14 B,$0.12 B,,,,,,,,,,,,,,
roku,,$0.66 B,$0.48 B,$0.40 B,$0.40 B,,,$15 M,$15 M,,,,,,,,,,,,,,
bouygues,,$17.10 B,$10.54 B,$9.76 B,$8.33 B,$7.51 B,$8.08 B,$6.96 B,$6.92 B,$8.94 B,$11.02 B,$11.43 B,$9.41 B,$1.71 B,$1.40 B,$2.41 B,$0.88 B,$1.47 B,$1.03 B,$0.33 B,$0.30 B,$0.30 B,
supermicro,$0.29 B,$0.59 B,$98.19 M,$29.4 M,$23.64 M,$0.11 B,$0.16 B,$93.58 M,$94.41 M,$46.28 M,$35.17 M,$32.75 M,$27.68 M,$18.66 M,$10.1 M,$10.46 M,$11.71 M,$19.46 M,$13.07 M,,$9.1 M,$9.5 M,
aercap,,$46.66 B,$50.37 B,$28.79 B,$29.53 B,$29.50 B,$28.42 B,$27.71 B,$29.80 B,$30.40 B,$6.23 B,$5.80 B,$6.11 B,$6.56 B,$4.84 B,$3.79 B,$2.89 B,$2.55 B,$2.17 B,$3.11 B,$2.76 B,$3.57 B,
carlisle-companies,,$2.63 B,$2.99 B,$2.08 B,$1.65 B,$1.58 B,$1.58 B,$0.59 B,$0.74 B,$0.74 B,$0.75 B,$0.75 B,$0.76 B,$0.47 B,$0.15 B,$0.40 B,$0.32 B,$0.42 B,$0.34 B,$0.31 B,$0.30 B,$0.34 B,$0.47 B
cnh-industrial,,$22.96 B,$23.74 B,$26.05 B,$24.85 B,$24.44 B,$25.89 B,$25.27 B,$26.38 B,$29.59 B,$29.98 B,$27.05 B,,,,,,,,,,,
shinhan-financial-group,,$94.47 B,$95.07 B,$97.56 B,$93.04 B,$86.03 B,$77.84 B,$60.61 B,$56.08 B,$56.90 B,$54.66 B,$57.90 B,$51.55 B,$52.89 B,$54.25 B,$66.89 B,$79.65 B,$53.73 B,$37.67 B,$33.31 B,$28.57 B,$11.54 B,$4.36 B
synchrony,,$14.19 B,$14.50 B,$15.77 B,$19.86 B,$23.99 B,$20.79 B,$20.14 B,$24.34 B,$27.46 B,$24.32 B,$27.81 B,,,,,,,,,,,
prada,,$2.85 B,$3.16 B,$3.54 B,$3.63 B,$1.03 B,$0.74 B,$0.85 B,$0.58 B,$0.36 B,$0.34 B,$0.22 B,$0.68 B,$0.81 B,,,,,,,,,
enphase-energy,,$1.29 B,$1.03 B,$0.33 B,$0.10 B,$0.10 B,$49.75 M,$33.9 M,$17 M,,$8.67 M,$11.06 M,$14.67 M,$6.9 M,$0.41 M,,,,,,,,
china-communications-construction,,$68.36 B,$69.00 B,$63.23 B,$49.64 B,$42.84 B,$40.80 B,$38.31 B,$38.57 B,$35.23 B,$29.86 B,$21.91 B,$16.35 B,$11.68 B,$9.62 B,$8.14 B,$4.75 B,$4.06 B,$2.89 B,$2.37 B,$1.92 B,,
formula-one-group,,$2.94 B,$3.63 B,$3.75 B,$5.67 B,$5.03 B,$5.79 B,$1.58 B,$1.03 B,$5.85 B,$5.55 B,$0.54 B,$1.29 B,,,,,,,,,,
novozymes,,$59.18 M,$73.38 M,$0.62 B,$0.70 B,$0.49 B,$0.36 B,$0.25 B,$0.18 B,$0.29 B,$0.33 B,$0.34 B,,,,,,,,$0.23 B,$0.24 B,$0.29 B,
huaneng-power,,$43.57 B,$46.71 B,$36.30 B,$35.23 B,$36.95 B,$36.58 B,$25.20 B,$26.28 B,$25.21 B,$25.76 B,$26.86 B,$26.58 B,$21.46 B,$18.90 B,$15.28 B,$7.56 B,$6.57 B,$5.39 B,$3.09 B,$1.66 B,$1.48 B,$1.51 B
tech-mahindra,$0.33 B,$0.34 B,$0.39 B,$0.48 B,$0.28 B,$0.36 B,$0.21 B,$0.16 B,$0.11 B,$60.67 M,$0.25 B,$0.22 B,$0.27 B,$0.30 B,$N/A,$7.52 M,$3.94 M,,,,,,
masco,,$3.40 B,$3.13 B,$2.94 B,$2.77 B,$2.97 B,$3.08 B,$2.99 B,$3.42 B,$3.42 B,$3.42 B,$3.62 B,$4.02 B,$4.09 B,$3.96 B,$3.98 B,$4.08 B,$4.97 B,$4.74 B,$4.26 B,$4.18 B,$4.63 B,$3.75 B
kingspan-group,,$2.55 B,$1.76 B,$2.09 B,$1.09 B,$1.16 B,$0.79 B,$0.73 B,$0.62 B,$0.41 B,$0.41 B,$0.42 B,$0.42 B,$0.30 B,$0.33 B,$0.50 B,$0.40 B,$0.31 B,$0.31 B,$0.25 B,$0.21 B,$0.19 B,$0.27 B
qbe-insurance,,$3.04 B,$2.62 B,$2.60 B,$2.37 B,$2.24 B,$2.82 B,$2.50 B,$2.57 B,$2.93 B,$4.07 B,$5.12 B,$4.85 B,$3.29 B,$2.39 B,$1.80 B,$2.65 B,$1.47 B,$1.19 B,$0.91 B,$0.65 B,$0.53 B,$0.28 B
american-homes-4-rent,,$4.51 B,$3.88 B,$2.81 B,$2.83 B,$2.80 B,$2.47 B,$2.92 B,$2.65 B,$1.85 B,$0.44 B,,,,,,,,,,,,
britannia-industries,$0.36 B,$0.32 B,$0.28 B,$0.20 B,$22.7 M,$32.83 M,$20.75 M,$20.25 M,$23.2 M,$25.02 M,$70 M,,$0.13 B,$0.14 B,$54.11 M,$68.25 M,$36.35 M,$2.1 M,$1.4 M,,,,
stanley-black-and-decker,,$7.45 B,$6.59 B,$4.24 B,$3.51 B,$4.19 B,$3.83 B,$3.82 B,$3.84 B,$3.84 B,$4.20 B,$3.53 B,$3.45 B,$3.43 B,$3.43 B,$1.64 B,$1.50 B,$0.99 B,$1.06 B,$0.58 B,$0.69 B,$0.71 B,$0.49 B
celulosa-argentina,$0.10 B,$0.11 B,$90.09 M,$0.15 B,$0.15 B,$0.16 B,$0.17 B,$0.16 B,$0.14 B,$0.14 B,$0.15 B,$0.15 B,$0.15 B,,$0.20 B,$0.11 B,$0.10 B,,,,,,
edenred,,$3.25 B,$3.94 B,$4.05 B,$3.30 B,$2.87 B,$2.26 B,$2.03 B,$1.68 B,$1.62 B,$2.07 B,$1.78 B,$1.85 B,$2.10 B,$4.08 B,$3.32 B,$2.06 B,,,,,,
james-hardie-industries,$1.14 B,$0.95 B,$0.92 B,$1.41 B,$1.38 B,$0.88 B,$0.61 B,$0.56 B,$0.41 B,$47 M,,$30.9 M,$59 M,$0.15 B,$0.32 B,$0.26 B,$0.18 B,$0.30 B,$0.15 B,$0.17 B,$0.17 B,$0.32 B,
shionogi,$70.65 M,$54.69 M,$72.4 M,$75.45 M,$8.28 M,$0.26 B,$0.26 B,$0.26 B,$0.25 B,$0.29 B,$0.73 B,$1.12 B,$1.28 B,$1.29 B,$1.16 B,,$17.54 M,$47.29 M,$0.24 B,$0.20 B,$0.24 B,$0.30 B,$0.31 B
nitori-holdings,,$0.80 B,$0.54 B,$0.13 B,$97.5 M,$0.11 B,$27.86 M,$42.53 M,$78.57 M,$0.10 B,$0.18 B,$0.41 B,$0.53 B,$0.32 B,$0.39 B,$0.38 B,$0.30 B,$0.28 B,$0.20 B,,,,
teradyne,,$0.13 B,$0.18 B,$0.47 B,$0.46 B,$0.37 B,$0.36 B,$0.35 B,,,$0.18 B,$0.17 B,$0.16 B,$0.15 B,$0.14 B,$0.12 B,,,$0.30 B,$0.40 B,$0.41 B,$0.45 B,$0.45 B
conagra-brands,$9.23 B,$8.97 B,$9.00 B,$9.74 B,$10.67 B,$3.81 B,$2.99 B,$5.52 B,$7.90 B,$8.99 B,$9.58 B,$2.93 B,$3.23 B,$3.48 B,$3.48 B,$4.00 B,$3.45 B,$3.58 B,$4.47 B,$5.69 B,$5.93 B,$5.98 B,$6.90 B
gen-digital,$9.81 B,$3.82 B,$3.69 B,$4.32 B,$4.45 B,$5.02 B,$8.18 B,$2.20 B,$2.09 B,$2.09 B,$3.09 B,$2.03 B,$2.58 B,$1.87 B,$2.10 B,$2.30 B,$2.10 B,$0.51 B,,$0.59 B,$0.59 B,$0.60 B,$2.36 M
kerry-group,,$3.35 B,$3.53 B,$3.08 B,$2.85 B,$2.43 B,$2.09 B,$2.16 B,$2.24 B,$1.91 B,$1.83 B,$1.98 B,$2.07 B,$1.73 B,$1.97 B,$1.85 B,$2.08 B,$1.82 B,$1.70 B,$1.63 B,$0.95 B,$0.87 B,$0.90 B
singapore-airlines,$11.59 B,$11.76 B,$11.05 B,$8.27 B,$4.91 B,$2.38 B,$1.12 B,$0.99 B,$1.26 B,$0.76 B,$59.22 M,$0.86 B,$1.61 B,$1.07 B,$1.19 B,$1.16 B,$15.71 M,$6.43 M,$15.87 M,$16.18 M,$22.78 M,$42.28 M,
intercontinental-hotels-group,,$2.82 B,$3.26 B,$4.21 B,$2.82 B,$2.24 B,$2.01 B,$1.71 B,$1.66 B,$1.69 B,$1.28 B,$1.25 B,$0.69 B,$1.25 B,$1.53 B,$1.74 B,$1.73 B,$0.61 B,$0.70 B,$2.27 B,$1.78 B,$1.19 B,$2.10 B
ssc-technologies,,$7.31 B,$6.21 B,$6.76 B,$7.50 B,$8.25 B,$2.04 B,$2.50 B,$2.75 B,$0.63 B,$0.77 B,$1.01 B,$0.10 B,$0.29 B,$0.39 B,$0.40 B,$0.44 B,$0.47 B,,,,,
brookfield-asset-management,,$3 M,$0.46 B,,,,,,,,,,,,,,,,,,,,
rea-group,$0.26 B,$0.33 B,$0.37 B,$0.22 B,$0.21 B,$0.31 B,$0.37 B,$0.37 B,,,,,,,$0.41 M,$1.49 M,$6.66 M,$2.06 M,,,$0.49 M,$0.49 M,$0.49 M
indusind-bank,$5.96 B,$6.02 B,$6.60 B,$7.58 B,$6.89 B,$5.98 B,$3.55 B,$3.41 B,$3.35 B,$2.50 B,$1.80 B,$1.70 B,$1.23 B,$1.10 B,$0.36 B,$0.27 B,$0.33 B,$0.12 B,$0.14 B,,,,
marathon-oil,,$5.92 B,$4.01 B,$5.40 B,$5.50 B,$5.49 B,$5.49 B,$7.27 B,$7.27 B,$6.39 B,$6.59 B,$6.89 B,$4.81 B,$7.89 B,$8.53 B,$7.18 B,$7.21 B,$3.53 B,$4.01 B,$4.07 B,$4.35 B,$4.57 B,$3.64 B
poste-italiane,,$14.35 B,$18.96 B,$22.28 B,$15.79 B,$10.85 B,$8.18 B,$7.74 B,$9.92 B,$12.73 B,$10.98 B,$10.46 B,$6.27 B,$3.05 B,$2.60 B,$3.40 B,$3.89 B,$3.83 B,$4.36 B,,,,
tencent-music,,$0.86 B,$0.84 B,$0.84 B,$21.04 M,,,,,,,,,,,,,,,,,,
china-resources-beer,,$0.17 B,$20.55 M,$30.66 M,$0.10 B,$0.10 B,$0.53 B,$1.04 B,$0.86 B,$3.73 B,$2.93 B,$2.28 B,$2.00 B,$1.58 B,$1.56 B,$1.81 B,$0.63 B,$21.45 M,$0.67 B,$0.38 B,$0.31 B,$0.29 B,
graco,,$0.11 B,$0.21 B,$0.20 B,$0.19 B,$0.27 B,$0.23 B,$0.31 B,$0.40 B,$0.62 B,$0.41 B,$0.56 B,$0.30 B,$78.43 M,$98.28 M,$0.18 B,$0.12 B,$18.36 M,$8.32 M,$6.02 M,$4.18 M,$13.2 M,$10.06 M
dominos-pizza,,$5.25 B,$5.29 B,$4.35 B,$4.35 B,$3.53 B,$3.15 B,$2.18 B,$2.24 B,$1.52 B,$1.53 B,$1.56 B,$1.45 B,$1.45 B,$1.59 B,$1.70 B,$1.72 B,$0.74 B,$0.73 B,$0.78 B,$0.95 B,$0.59 B,$0.61 B
magellan-midstream-partners,,$5.16 B,$5.26 B,$5.14 B,$4.87 B,$4.27 B,$4.52 B,$4.08 B,$3.43 B,$2.98 B,$2.68 B,$2.39 B,$2.15 B,$1.90 B,$1.68 B,$1.08 B,$0.91 B,$0.78 B,$0.79 B,$0.80 B,$0.57 B,$0.57 B,$0.14 B
poolcorp,,$1.66 B,$1.42 B,$0.62 B,$0.68 B,$0.66 B,$0.51 B,$0.43 B,$0.32 B,$0.32 B,$0.24 B,$0.23 B,$0.24 B,$0.19 B,$0.24 B,$0.32 B,$0.35 B,$0.26 B,$0.19 B,$94.36 M,$86.27 M,$0.12 B,$85.09 M
amcor,$6.74 B,$6.49 B,$6.28 B,$6.23 B,$6.10 B,$4.46 B,$4.60 B,$4.36 B,$3.58 B,$3.52 B,$3.98 B,$4.00 B,$3.65 B,$2.81 B,$2.28 B,$2.40 B,$2.54 B,$2.40 B,$2.11 B,$1.98 B,$1.65 B,$1.15 B,$1.27 B
bharat-electronics,$7.47 M,$6.94 M,$0.34 M,$1.49 M,$4.84 M,$12.34 M,$9.81 M,$4.35 M,$4.04 M,$0.07 M,$0.1 M,$0.06 M,$0.2 M,$0.28 M,$0.36 M,$0.52 M,$0.54 M,$2.08 M,$3.61 M,$12.49 M,,,
sumitomo-realty-and-development,$29.56 B,$29.17 B,$32.28 B,$31.84 B,$30.11 B,$32.67 B,$30.15 B,$28.11 B,$25.22 B,$27.21 B,$28.11 B,$30.82 B,$24.31 B,$20.69 B,$18.66 B,$16.67 B,$12.51 B,$10.75 B,$9.69 B,$10.06 B,$9.64 B,$8.91 B,$10.08 B
logitech,$71.01 M,$41.89 M,$34.42 M,$30.48 M,,,,,,,,,,,,,$11.85 M,$14.07 M,$0.15 B,$0.15 B,$0.14 B,$0.11 B,$89.89 M
fox-corporation,$7.21 B,$7.20 B,$7.95 B,$7.94 B,$6.75 B,,,,,,,,,,,,,,,,,,
wp-carey,,$7.87 B,$6.79 B,$6.69 B,$6.05 B,$6.37 B,$4.26 B,$4.44 B,$4.49 B,$4.08 B,$2.06 B,$1.96 B,$0.58 B,$0.39 B,$0.21 B,$0.32 B,$0.31 B,$3.23 M,$0.24 B,$0.29 B,$0.28 B,$0.24 B,$0.31 B
coles-group,$5.93 B,$6.72 B,$7.43 B,$7.17 B,$1.02 B,$1.40 B,,,,,,,,,,,,,,,,,
citizens-financial-group,,$15.89 B,$7.00 B,$8.58 B,$14.05 B,$16.08 B,$13.62 B,$16.00 B,$12.51 B,$10.89 B,$3.65 B,$1.19 B,,,,,,,,,,,
rpm-international,$2.96 B,$2.95 B,$2.63 B,$2.78 B,$2.52 B,$2.17 B,$2.09 B,$1.65 B,$1.65 B,$1.35 B,$1.37 B,$1.11 B,$1.10 B,$0.92 B,$0.93 B,$1.07 B,$0.98 B,$0.87 B,$0.83 B,$0.71 B,$0.72 B,$0.71 B,$0.96 B
mgm-resorts,,$33.95 B,$24.74 B,$20.90 B,$15.32 B,$15.27 B,$13.04 B,$13.14 B,$12.86 B,$14.35 B,$13.63 B,$13.79 B,$13.47 B,$12.04 B,$14.31 B,$13.46 B,$11.17 B,$12.99 B,$12.35 B,$5.45 B,$5.53 B,$5.22 B,$5.46 B
equity-lifestyle-properties,,$3.38 B,$3.27 B,$2.66 B,$2.40 B,$2.34 B,$2.20 B,$2.09 B,$2.14 B,$2.21 B,$2.19 B,$2.26 B,$2.28 B,$1.41 B,$1.54 B,$1.56 B,$1.65 B,$1.71 B,$1.63 B,$1.65 B,$1.07 B,$0.76 B,$0.70 B
