Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
polyus,,$5.30 B,$3.49 B,$2.44 B,$1.91 B,$0.45 B,$0.65 B,$-0.42 B,$2.04 B,$1.79 B,,,,,,,,,,,,,
dassault-aviation,,$6.43 B,$6.00 B,$5.60 B,$4.98 B,$4.89 B,$4.69 B,$3.49 B,$4.12 B,$4.98 B,$7.05 B,$6.27 B,$5.78 B,$5.86 B,$6.29 B,$5.65 B,$5.47 B,$4.57 B,$3.78 B,$2.85 B,$2.39 B,$1.89 B,
erste-group-bank,,$27.10 B,$26.62 B,$27.56 B,$22.93 B,$21.58 B,$21.95 B,$17.47 B,$16.19 B,$16.35 B,$20.41 B,$21.61 B,$19.67 B,$22.78 B,$23.09 B,$15.51 B,$16.65 B,$14.41 B,$180.42 B,$189.65 B,$7.13 B,$5.60 B,
moncler,,$3.10 B,$2.83 B,$2.00 B,$1.46 B,$1.22 B,$1.10 B,$0.74 B,$0.59 B,$0.51 B,$0.42 B,$0.31 B,$0.29 B,$0.42 B,,,,,,,,,
magna-international,,$11.33 B,$12.22 B,$11.72 B,$11.13 B,$11.15 B,$11.73 B,$10.21 B,$9.11 B,$8.67 B,$9.63 B,$9.45 B,$8.20 B,$8.13 B,$7.36 B,$7.36 B,$8.64 B,$7.15 B,$6.56 B,$6.14 B,$5.55 B,$6.13 B,$4.92 B
heidelbergcement,,$18.87 B,$18.86 B,$17.89 B,$20.72 B,$19.24 B,$19.27 B,$18.81 B,$17.46 B,$17.32 B,$17.37 B,$18.13 B,$17.58 B,$17.13 B,$15.76 B,$11.54 B,$10.97 B,$7.70 B,$5.97 B,$5.37 B,$5.26 B,$4.14 B,
tourmaline-oil,,$10.11 B,$9.10 B,$7.27 B,$6.09 B,$5.55 B,$5.73 B,$5.03 B,$3.77 B,$3.83 B,$3.16 B,$2.75 B,$2.19 B,$1.55 B,$0.86 B,,,,,,,,
telenor,,$6.58 B,$3.57 B,$5.14 B,$4.91 B,$6.25 B,$7.59 B,$6.41 B,$7.18 B,$9.23 B,$12.69 B,$13.85 B,$14.55 B,$16.38 B,$14.71 B,$12.72 B,$13.73 B,$10.07 B,$7.92 B,$6.91 B,$6.14 B,$5.37 B,$5.13 B
avery-dennison,,$2.03 B,$1.92 B,$1.49 B,$1.20 B,$0.95 B,$1.04 B,$0.92 B,$0.96 B,$1.06 B,$1.49 B,$1.58 B,$1.65 B,$1.64 B,$1.36 B,$1.75 B,$1.98 B,$1.68 B,$1.51 B,$1.54 B,$1.31 B,$1.05 B,$0.92 B
hyundai-mobis,,$29.98 B,$29.71 B,$30.67 B,$28.02 B,$27.50 B,$27.53 B,$23.69 B,$21.84 B,$21.26 B,$19.15 B,$16.41 B,$11.89 B,$9.03 B,$6.74 B,$4.30 B,$4.57 B,,,,,,
alfa-laval,,$3.43 B,$3.57 B,$3.55 B,$2.96 B,$2.62 B,$2.50 B,$2.23 B,$2.19 B,$2.21 B,$2.52 B,$2.36 B,$2.20 B,$2.01 B,$1.72 B,$1.34 B,$1.22 B,$0.99 B,$0.73 B,$0.79 B,$0.69 B,$0.53 B,
pidilite,$0.90 B,$0.87 B,$0.79 B,$0.61 B,$0.62 B,$0.57 B,$0.55 B,$0.42 B,$0.36 B,$0.32 B,$0.30 B,$0.26 B,$0.24 B,$0.19 B,$0.13 B,$0.15 B,$0.11 B,$93.14 M,$83 M,,,,
china-merchants-securities,,$16.70 B,$17.66 B,$16.22 B,$12.18 B,$11.74 B,$12.19 B,$8.62 B,$7.47 B,$6.71 B,$4.49 B,$4.13 B,$3.92 B,$3.62 B,$3.31 B,$1.19 B,$1.03 B,$0.53 B,$0.21 B,$0.20 B,,,
idex,,$3.03 B,$2.80 B,$2.54 B,$2.26 B,$1.99 B,$1.88 B,$1.54 B,$1.44 B,$1.48 B,$1.57 B,$1.46 B,$1.51 B,$1.37 B,$1.26 B,$1.16 B,$1.16 B,$0.97 B,$0.82 B,$0.71 B,$0.59 B,$0.50 B,$0.40 B
celanese,,$6.10 B,$4.53 B,$3.89 B,$2.89 B,$3.37 B,$3.29 B,$3.02 B,$2.82 B,$3.07 B,$2.69 B,$1.73 B,$1.34 B,$0.92 B,$0.58 B,$0.18 B,$1.06 B,$0.86 B,$0.29 B,$0.40 B,$2.60 B,$2.09 B,$1.95 B
porsche-se,,$55.06 B,$47.78 B,$44.21 B,$39.52 B,$38.20 B,$37.70 B,$29.36 B,$29.64 B,$35.86 B,$42.07 B,$39.88 B,$28.05 B,$20.02 B,$69.13 B,$26.26 B,$12.96 B,$6.81 B,,,,,
santos,,$14.84 B,$9.86 B,$5.55 B,$5.37 B,$5.12 B,$5.57 B,$5.10 B,$5.41 B,$6.30 B,$8.12 B,$10.11 B,$9.35 B,$7.84 B,$5.62 B,$2.20 B,$2.53 B,$2.09 B,$1.66 B,$1.79 B,$1.52 B,$1.05 B,$0.91 B
ucb,,$9.70 B,$9.49 B,$8.94 B,$7.85 B,$7.15 B,$6.88 B,$5.76 B,$6.06 B,$5.88 B,$6.35 B,$6.07 B,$6.25 B,$6.10 B,$6.32 B,$5.61 B,$6.22 B,$6.31 B,$2.84 B,$2.66 B,$2.24 B,$1.68 B,
b3,,$3.83 B,$4.02 B,$4.72 B,$6.32 B,$6.46 B,$7.34 B,$5.86 B,$4.63 B,$7.15 B,$8.17 B,$9.49 B,$10.34 B,$11.63 B,$11.31 B,$8.30 B,,,,,,,
western-digital,$10.84 B,$12.22 B,$10.72 B,$9.55 B,$9.96 B,$11.53 B,$11.41 B,$11.14 B,$9.21 B,$8.84 B,$7.89 B,$7.66 B,$5.48 B,$4.70 B,$3.19 B,$2.69 B,$1.71 B,$1.15 B,$0.70 B,$0.48 B,$0.32 B,$0.10 B,$16.18 M
sgs,,$0.82 B,$1.31 B,$1.28 B,$1.64 B,$1.77 B,$2.05 B,$1.81 B,$2.00 B,$2.43 B,$2.49 B,$2.32 B,$2.17 B,$2.25 B,$2.04 B,$1.78 B,$1.77 B,$1.30 B,$1.12 B,$1.04 B,$0.88 B,$1.03 B,$1.14 B
pko-bank-polski,,$8.12 B,$9.29 B,$10.72 B,$10.94 B,$10.40 B,$10.40 B,$7.79 B,$7.77 B,$7.85 B,$8.38 B,$8.01 B,$6.62 B,$7.17 B,$7.16 B,$4.72 B,$4.86 B,$3.51 B,$2.68 B,,,,
sany-heavy-industry,,$9.57 B,$10.21 B,$8.92 B,$6.51 B,$4.72 B,$4.05 B,$3.37 B,$3.64 B,$3.99 B,$4.13 B,$3.94 B,$3.30 B,$1.80 B,$1.21 B,$0.90 B,$0.69 B,$0.35 B,$0.26 B,$0.23 B,$0.20 B,$57.31 M,$31.51 M
reliance-steel-aluminum,,$7.09 B,$6.09 B,$5.12 B,$5.21 B,$4.67 B,$4.69 B,$4.17 B,$3.94 B,$4.12 B,$3.88 B,$3.56 B,$3.15 B,$2.83 B,$2.60 B,$2.43 B,$2.10 B,$1.74 B,$1.04 B,$0.83 B,$0.65 B,$0.62 B,$0.58 B
loews-corporation,,$15.47 B,$19.17 B,$19.18 B,$21.93 B,$21.38 B,$24.56 B,$23.36 B,$22.81 B,$24.65 B,$24.90 B,$24.67 B,$23.27 B,$23.10 B,$21.08 B,$13.12 B,$21.48 B,$19.39 B,$15.15 B,$13.86 B,$12.72 B,$13.13 B,$11.62 B
mid-america-apartment-communities,,$6.21 B,$6.18 B,$6.10 B,$6.30 B,$6.38 B,$6.58 B,$6.65 B,$3.16 B,$3.05 B,$3.11 B,$0.94 B,$0.74 B,$0.54 B,$0.45 B,$0.44 B,$0.42 B,$0.48 B,$0.39 B,$0.38 B,$0.39 B,$0.37 B,$0.44 B
epam-systems,,$3.00 B,$2.49 B,$1.98 B,$1.59 B,$1.26 B,$0.97 B,$0.78 B,$0.61 B,$0.46 B,$0.37 B,$0.28 B,$95.05 M,$66.24 M,$16.53 M,,,,,,,,
adani-total-gas,$0.35 B,$0.31 B,$0.26 B,$0.19 B,$0.15 B,$0.13 B,$0.11 B,$92.13 M,$93.61 M,,,,,,,,,,,,,,
quest-diagnostics,,$6.00 B,$6.56 B,$6.89 B,$5.76 B,$5.34 B,$5.03 B,$4.73 B,$4.78 B,$4.33 B,$3.97 B,$4.18 B,$3.71 B,$4.05 B,$4.01 B,$3.60 B,$3.32 B,$3.01 B,$2.76 B,$2.28 B,$2.39 B,$1.76 B,$1.33 B
bunge,,$9.95 B,$7.82 B,$6.20 B,$6.03 B,$6.37 B,$7.35 B,$7.34 B,$6.65 B,$8.83 B,$10.08 B,$11.25 B,$12.07 B,$12.55 B,$10.36 B,$8.12 B,$8.69 B,$6.07 B,$4.55 B,$3.65 B,$2.93 B,$1.96 B,$1.86 B
anhui-conch-cement,,$28.41 B,$30.10 B,$25.79 B,$20.37 B,$16.92 B,$14.13 B,$11.56 B,$11.40 B,$11.24 B,$9.71 B,$8.20 B,$7.45 B,$5.38 B,$4.29 B,$3.70 B,$1.58 B,$1.09 B,$0.84 B,$0.80 B,$0.68 B,$0.48 B,$0.36 B
power-finance-corp,$13.63 B,$12.69 B,$11.13 B,$8.77 B,$9.14 B,$6.17 B,$5.68 B,$5.42 B,$5.18 B,$4.59 B,$4.45 B,$4.08 B,$3.41 B,$2.96 B,$2.26 B,$2.33 B,$1.99 B,$1.55 B,$1.46 B,$1.51 B,,,
eqt-corporation,,$11.21 B,$10.04 B,$9.26 B,$9.80 B,$10.95 B,$18.41 B,$9.11 B,$8.02 B,$6.37 B,$4.86 B,$3.88 B,$3.59 B,$3.07 B,$2.15 B,$2.05 B,$1.09 B,$0.94 B,$0.35 B,$0.87 B,$0.96 B,$0.77 B,$0.84 B
albemarle,,$8.19 B,$5.80 B,$4.46 B,$4.09 B,$3.75 B,$3.81 B,$3.94 B,$3.40 B,$1.48 B,$1.74 B,$1.93 B,$1.67 B,$1.47 B,$1.25 B,$1.06 B,$1.33 B,$1.02 B,$0.93 B,$0.71 B,$0.63 B,$0.56 B,$0.59 B
nissan,$42.15 B,$41.21 B,$39.34 B,$40.95 B,$50.66 B,$53.50 B,$46.22 B,$45.75 B,$43.72 B,$45.40 B,$43.21 B,$41.63 B,$39.37 B,$32.24 B,$29.56 B,$38.44 B,$33.20 B,$28.82 B,$25.46 B,$20.08 B,$15.80 B,$12.72 B,$8.32 B
avantor,,$4.85 B,$4.19 B,$2.67 B,$2.46 B,$-3.06 B,$-2.63 B,,,,,,,,,,,,,,,,
almarai,,$4.51 B,$4.43 B,$4.33 B,$4.07 B,$3.86 B,$3.96 B,$3.58 B,$3.36 B,$3.09 B,$2.87 B,$2.18 B,$1.80 B,$1.64 B,$1.43 B,$0.96 B,$0.82 B,$0.50 B,,,,,
jg-health,,$6.49 B,$6.25 B,$6.01 B,$-65.72 M,$0.10 B,$0.10 B,,,,,,,,,,,,,,,,
gulf-energy-development-public-company,,$3.94 B,$3.22 B,$2.40 B,$1.63 B,$1.37 B,$1.23 B,$0.10 B,$69.31 M,$0.11 B,,,,,,,,,,,,,
tatneft,,,$12.65 B,$11.15 B,$12.13 B,$11.17 B,$12.47 B,$11.57 B,$8.98 B,$10.29 B,$15.42 B,$14.65 B,$12.61 B,$11.47 B,$10.43 B,$8.67 B,$10.93 B,$8.92 B,$7.01 B,$6.39 B,,,
jabil,$2.86 B,$2.45 B,$2.13 B,$1.82 B,$1.90 B,$1.96 B,$2.36 B,$2.45 B,$2.33 B,$2.26 B,$2.35 B,$2.10 B,$1.88 B,$1.59 B,$1.44 B,$2.72 B,$2.45 B,$2.29 B,$2.13 B,$1.81 B,$1.58 B,$1.50 B,$1.41 B
sqm,,$4.93 B,$3.21 B,$2.16 B,$2.13 B,$2.13 B,$2.24 B,$2.30 B,$2.40 B,$2.29 B,$2.43 B,$2.18 B,$1.86 B,$1.67 B,$1.51 B,$1.51 B,$1.22 B,$1.12 B,$1.05 B,$0.98 B,$0.91 B,$0.87 B,$0.85 B
bentley-systems,,$0.57 B,$0.40 B,$0.34 B,$0.33 B,$0.14 B,,,,,,,,,,,,,,,,,
sage,,$1.56 B,$1.49 B,$2.12 B,$1.84 B,$1.73 B,$1.56 B,$1.36 B,$1.30 B,$1.27 B,$1.40 B,$2.21 B,$2.66 B,$2.60 B,$2.39 B,$2.22 B,$2.14 B,$1.84 B,$1.56 B,$1.32 B,$1.15 B,$0.77 B,$0.67 B
nec-corp,$14.35 B,$14.64 B,$14.15 B,$10.31 B,$9.55 B,$9.91 B,$9.09 B,$7.58 B,$7.36 B,$7.46 B,$8.86 B,$9.38 B,$10.52 B,$9.96 B,$7.93 B,$11.61 B,$10.53 B,$9.27 B,$9.50 B,$8.95 B,$4.18 B,$5.23 B,$7.76 B
lennox,,$-0.21 B,$-0.27 B,$-17.1 M,$-0.18 B,$-0.15 B,$50.1 M,$38 M,$0.10 B,$9 M,$0.48 B,$0.49 B,$0.46 B,$0.58 B,$0.60 B,$0.45 B,$0.80 B,$0.80 B,$0.79 B,$0.47 B,$0.58 B,$0.45 B,$0.65 B
leidos,,$4.35 B,$4.34 B,$3.87 B,$3.41 B,$3.31 B,$3.38 B,$3.14 B,$0.99 B,$1.59 B,$2.61 B,$2.18 B,$2.49 B,$2.29 B,$2.08 B,$1.90 B,$1.59 B,$2.86 B,$2.35 B,$2.20 B,$2.02 B,,
kb-financial-group,,$39.37 B,$40.58 B,$39.91 B,$33.83 B,$31.99 B,$31.93 B,$25.93 B,$24.58 B,$25.11 B,$24.33 B,$23.79 B,$19.92 B,$16.36 B,$15.73 B,$12.55 B,$18.34 B,$15.38 B,$11.26 B,$7.41 B,$5.80 B,$6.75 B,$6.02 B
textron,,$7.11 B,$6.81 B,$5.84 B,$5.51 B,$5.19 B,$5.64 B,$5.57 B,$4.96 B,$4.27 B,$4.38 B,$2.99 B,$2.74 B,$2.97 B,$2.82 B,$2.36 B,$3.50 B,$2.64 B,$3.27 B,$3.65 B,$3.69 B,$3.40 B,$3.93 B
secom,$9.88 B,$10.29 B,$11.14 B,$10.85 B,$10.14 B,$10.17 B,$9.06 B,$8.39 B,$7.56 B,$8.07 B,$8.10 B,$8.10 B,$7.86 B,$6.68 B,$5.88 B,$6.38 B,$5.20 B,$4.62 B,$4.57 B,$4.28 B,$3.39 B,$3.22 B,$3.18 B
grupo-elektra,,$4.65 B,$5.15 B,$4.70 B,$5.16 B,$4.30 B,$3.57 B,$2.84 B,$2.99 B,$3.72 B,$3.52 B,$3.54 B,$4.80 B,$2.96 B,$2.86 B,$2.39 B,$1.79 B,$1.35 B,$0.90 B,$0.71 B,$0.57 B,,
essex-property-trust,,$5.92 B,$6.21 B,$6.21 B,$6.44 B,$6.42 B,$6.43 B,$6.33 B,$6.38 B,$6.15 B,$1.99 B,$1.88 B,$1.55 B,$1.35 B,$1.27 B,$1.07 B,$1.07 B,$0.84 B,$0.81 B,$0.83 B,$0.83 B,$0.75 B,$0.63 B
cf-industries,,$7.85 B,$6.03 B,$5.60 B,$5.63 B,$5.73 B,$6.68 B,$6.49 B,$4.38 B,$4.57 B,$5.43 B,$6.28 B,$4.93 B,$4.43 B,$1.74 B,$1.35 B,$1.20 B,$0.78 B,$0.76 B,$0.80 B,$0.73 B,$0.74 B,
lenovo,$6.04 B,$5.39 B,$3.61 B,$4.05 B,$4.09 B,$4.54 B,$4.09 B,$3.02 B,$4.10 B,$3.02 B,$2.68 B,$2.44 B,$1.83 B,$1.60 B,$1.31 B,$1.61 B,$1.13 B,$1.05 B,$0.67 B,$0.57 B,$0.54 B,$0.47 B,$0.62 B
snap-on,,$4.50 B,$4.20 B,$3.84 B,$3.43 B,$3.11 B,$2.97 B,$2.63 B,$2.43 B,$2.22 B,$2.13 B,$1.81 B,$1.54 B,$1.40 B,$1.30 B,$1.18 B,$1.28 B,$1.07 B,$0.96 B,$1.11 B,$1.01 B,$0.83 B,$0.77 B
astra-international,,$15.71 B,$15.09 B,$14.12 B,$13.41 B,$11.98 B,$11.54 B,$10.35 B,$9.13 B,$9.68 B,$8.69 B,$9.34 B,$8.37 B,$5.54 B,$5.19 B,$3.63 B,$3.38 B,$2.94 B,$2.46 B,,,,
wisetech-global,$1.25 B,$0.90 B,$0.83 B,$0.68 B,$0.53 B,$0.26 B,$0.16 B,$0.14 B,$56.01 M,,,,,,,,,,,,,,
aviva,,$15.62 B,$26.25 B,$28.02 B,$24.50 B,$23.42 B,$25.86 B,$24.14 B,$27.01 B,$19.11 B,$18.17 B,$18.36 B,$23.83 B,$27.36 B,$24.41 B,$21.35 B,$31.64 B,$27.62 B,$19.06 B,$17.26 B,$13.17 B,$N/A,$15.55 B
xpeng,,$5.35 B,$6.61 B,$5.27 B,$-0.98 B,$-0.32 B,,,,,,,,,,,,,,,,,
packaging-corporation-of-america,,$3.66 B,$3.60 B,$3.24 B,$3.07 B,$2.67 B,$2.18 B,$1.75 B,$1.63 B,$1.52 B,$1.35 B,$0.96 B,$0.92 B,$1.00 B,$0.89 B,$0.68 B,$0.76 B,$0.69 B,$0.68 B,$0.81 B,$0.79 B,$0.79 B,$0.76 B
grupo-financiero-inbursa,,$10.03 B,$8.50 B,$7.88 B,$7.81 B,$7.55 B,$6.82 B,$5.65 B,$6.11 B,$6.60 B,$6.30 B,$6.10 B,$5.19 B,$5.52 B,$4.72 B,$3.95 B,$3.71 B,$3.25 B,$3.02 B,$3.41 B,$2.98 B,,
eisai,$6.17 B,$6.32 B,$6.59 B,$6.50 B,$5.87 B,$5.77 B,$5.39 B,$5.13 B,$5.01 B,$4.96 B,$5.03 B,$5.10 B,$4.93 B,$4.50 B,$4.37 B,$4.54 B,$4.77 B,$4.40 B,$4.28 B,$4.02 B,$3.36 B,$2.71 B,$2.80 B
godaddy,,$-0.33 B,$83.2 M,$-11.8 M,$0.78 B,$0.82 B,$0.54 B,$0.71 B,$0.66 B,$0.41 B,$0.81 B,$1.01 B,,,,,,,,,,,
commerzbank,,$33.09 B,$33.77 B,$35.17 B,$34.35 B,$33.64 B,$36.06 B,$31.20 B,$33.24 B,$32.78 B,$37.19 B,$35.75 B,$32.14 B,$38.11 B,$38.07 B,$27.82 B,$23.55 B,$20.23 B,$16.13 B,$15.01 B,$12.97 B,$10.84 B,$14.10 B
lamb-weston,$1.41 B,$0.36 B,$0.48 B,$0.24 B,$-4.6 M,$-0.34 B,$-0.65 B,$1.40 B,$1.35 B,,,,,,,,,,,,,,
roku,,$2.64 B,$2.76 B,$1.32 B,$0.69 B,$0.24 B,$0.15 B,$-0.2 B,$-0.16 B,,,,,,,,,,,,,,
bouygues,,$14.92 B,$14.48 B,$14.51 B,$13.21 B,$12.71 B,$12.25 B,$9.91 B,$10.16 B,$11.49 B,$11.99 B,$13.33 B,$12.54 B,$14.10 B,$13.93 B,$12.25 B,$11.98 B,$8.58 B,$6.57 B,$6.71 B,$7.58 B,$6.49 B,
supermicro,$1.97 B,$1.42 B,$1.09 B,$1.06 B,$0.94 B,$0.84 B,$0.80 B,$0.72 B,$0.61 B,$0.46 B,$0.37 B,$0.33 B,$0.28 B,$0.22 B,$0.17 B,$0.15 B,$0.11 B,$47.76 M,$29.12 M,,$16.41 M,$12.85 M,
obic,$2.46 B,$2.40 B,$2.41 B,$2.20 B,$1.96 B,$1.85 B,$1.58 B,$1.42 B,$1.25 B,$1.30 B,$1.28 B,$1.56 B,$1.47 B,$1.31 B,$1.14 B,$1.02 B,$0.90 B,$0.82 B,$0.80 B,,,,
aercap,,$16.19 B,$16.64 B,$8.93 B,$9.38 B,$8.88 B,$8.63 B,$8.58 B,$8.42 B,$7.94 B,$2.42 B,$2.12 B,$2.28 B,$2.21 B,$1.41 B,$1.12 B,$0.98 B,$0.76 B,$0.41 B,$27.01 M,$0.13 B,$95.64 M,
carlisle-companies,,$3.02 B,$2.62 B,$2.53 B,$2.64 B,$2.59 B,$2.52 B,$2.46 B,$2.34 B,$2.20 B,$1.98 B,$1.78 B,$1.50 B,$1.34 B,$1.21 B,$1.09 B,$1.11 B,$0.94 B,$0.73 B,$0.69 B,$0.63 B,$0.55 B,$0.54 B
cnh-industrial,,$6.97 B,$6.85 B,$5.02 B,$6.15 B,$5.09 B,$4.42 B,$4.47 B,$4.86 B,$4.97 B,$7.67 B,$4.83 B,,,,,,,,,,,
shinhan-financial-group,,$40.55 B,$41.63 B,$42.66 B,$36.26 B,$32.83 B,$31.61 B,$26.33 B,$27.06 B,$27.85 B,$28.32 B,$27.72 B,$23.16 B,$20.58 B,$17.85 B,$14.46 B,$18.49 B,$10.54 B,$8.15 B,$6.23 B,$4.13 B,$2.69 B,$2.20 B
synchrony,,$12.87 B,$13.65 B,$12.70 B,$15.08 B,$14.67 B,$14.23 B,$14.19 B,$12.60 B,$10.47 B,$5.96 B,$4.58 B,,,,,,,,,,,
prada,,$3.74 B,$3.54 B,$3.50 B,$3.34 B,$3.31 B,$3.32 B,$3.35 B,$3.41 B,$3.66 B,$3.16 B,$2.40 B,$1.64 B,$1.47 B,,,,,,,,,
enphase-energy,,$0.82 B,$0.43 B,$0.48 B,$0.27 B,$7.77 M,$-9.13 M,$1.3 M,$41.44 M,$46.95 M,$40.2 M,$56.65 M,$33.09 M,$38.48 M,$13.62 M,,,,,,,,
china-communications-construction,,$61.79 B,$61.41 B,$54.85 B,$42.42 B,$34.85 B,$31.65 B,$26.92 B,$26.16 B,$21.34 B,$17.44 B,$15.58 B,$13.05 B,$11.34 B,$10.31 B,$8.28 B,$8.17 B,$5.12 B,$1.45 B,$0.96 B,$0.67 B,,
formula-one-group,,$6.93 B,$6.94 B,$6.55 B,$5.24 B,$5.55 B,$5.67 B,$1.28 B,$0.98 B,$20.17 B,$23.88 B,$6.43 B,$5.24 B,,,,,,,,,,
novozymes,,$2.04 B,$1.85 B,$1.85 B,$1.72 B,$1.75 B,$1.81 B,$1.66 B,$1.69 B,$1.84 B,$2.04 B,$1.69 B,$1.53 B,$1.39 B,$1.12 B,$0.84 B,$0.71 B,$0.60 B,$0.60 B,$0.70 B,$0.70 B,$0.61 B,
huaneng-power,,$18.34 B,$20.95 B,$21.69 B,$18.66 B,$16.88 B,$16.54 B,$14.71 B,$15.69 B,$13.69 B,$12.42 B,$10.57 B,$9.47 B,$9.44 B,$7.41 B,$6.10 B,$6.95 B,$6.12 B,$5.45 B,$4.80 B,$4.33 B,$3.62 B,$3.33 B
tech-mahindra,$3.45 B,$3.61 B,$3.43 B,$2.94 B,$2.99 B,$2.97 B,$2.60 B,$2.19 B,$1.98 B,$1.55 B,$1.01 B,$0.79 B,$0.75 B,$0.64 B,$0.38 B,$0.31 B,$0.21 B,$0.13 B,$0.11 B,,,,
masco,,$-0.25 B,$56 M,$0.42 B,$-56 M,$69 M,$0.17 B,$-0.11 B,$58 M,$1.12 B,$0.76 B,$0.53 B,$0.74 B,$1.58 B,$2.81 B,$2.84 B,$4.02 B,$4.47 B,$4.84 B,$5.42 B,$5.45 B,$5.29 B,$4.11 B
kingspan-group,,$3.63 B,$3.35 B,$2.94 B,$2.37 B,$2.04 B,$1.88 B,$1.54 B,$1.41 B,$1.22 B,$1.18 B,$1.07 B,$0.95 B,$0.88 B,$0.83 B,$0.72 B,$0.98 B,$0.72 B,$0.49 B,$0.41 B,$0.31 B,$0.25 B,$0.25 B
qbe-insurance,,$8.99 B,$6.43 B,$6.52 B,$5.70 B,$5.91 B,$6.94 B,$7.45 B,$7.69 B,$9.06 B,$9.27 B,$11.86 B,$10.65 B,$10.55 B,$8.31 B,$5.54 B,$6.54 B,$3.96 B,$2.89 B,$2.29 B,$1.66 B,$1.11 B,$0.89 B
american-homes-4-rent,,$7.17 B,$6.73 B,$6.47 B,$6.01 B,$5.97 B,$5.87 B,$4.93 B,$3.93 B,$4.16 B,$3.65 B,$0.90 B,$3.47 M,,,,,,,,,,
britannia-industries,$0.43 B,$0.34 B,$0.48 B,$0.58 B,$0.61 B,$0.52 B,$0.41 B,$0.26 B,$0.19 B,$0.13 B,$0.10 B,$80.86 M,$73.55 M,$63.6 M,$0.14 B,$0.17 B,$0.13 B,$0.12 B,$0.10 B,,,,
stanley-black-and-decker,,$9.71 B,$11.59 B,$11.06 B,$9.14 B,$7.88 B,$8.29 B,$6.37 B,$5.85 B,$6.52 B,$6.86 B,$6.72 B,$7.06 B,$7.06 B,$7.06 B,$1.68 B,$1.72 B,$1.55 B,$1.44 B,$1.22 B,$0.85 B,$0.98 B,$0.83 B
celulosa-argentina,$86.61 M,$39.76 M,$48.84 M,$61.9 M,$0.10 B,$86.39 M,$91.61 M,$0.10 B,$0.12 B,$0.12 B,$0.15 B,$0.13 B,$0.17 B,,$0.10 B,$0.15 B,$0.14 B,,,,,,
edenred,,$-0.66 B,$-0.99 B,$-1.4 B,$-1.17 B,$-1.66 B,$-1.55 B,$-1.23 B,$-1.58 B,$-1.61 B,$-1.79 B,$-1.37 B,$-1.32 B,$-1.39 B,$4.66 B,$4.98 B,$5.47 B,,,,,,
james-hardie-industries,$1.61 B,$1.33 B,$1.06 B,$1.04 B,$0.97 B,$-0.23 B,$-0.22 B,$-0.23 B,$-0.21 B,$-0.2 B,$18.2 M,$0.12 B,$-0.46 B,$-0.12 B,$-0.11 B,$-0.21 B,$0.25 B,$94.9 M,$0.62 B,$0.50 B,$0.43 B,$0.37 B,$0.28 B
shionogi,$8.42 B,$8.14 B,$7.83 B,$7.07 B,$6.05 B,$5.68 B,$4.70 B,$4.57 B,$3.99 B,$4.59 B,$4.49 B,$4.18 B,$3.94 B,$3.65 B,$3.13 B,$3.42 B,$2.93 B,$2.86 B,$2.80 B,$2.80 B,$2.33 B,$2.10 B,$2.28 B
nitori-holdings,,$6.34 B,$6.40 B,$5.20 B,$4.51 B,$4.11 B,$3.50 B,$2.91 B,$2.59 B,$2.42 B,$2.27 B,$2.17 B,$1.78 B,$1.50 B,$1.17 B,$0.94 B,$0.70 B,$0.61 B,$0.57 B,,,,
teradyne,,$2.45 B,$2.56 B,$2.20 B,$1.49 B,$1.52 B,$1.95 B,$1.82 B,$1.96 B,$2.07 B,$1.98 B,$1.77 B,$1.49 B,$1.12 B,$0.66 B,$0.70 B,$1.22 B,$1.36 B,$1.24 B,$1.13 B,$0.94 B,$1.02 B,$1.76 B
conagra-brands,$8.80 B,$8.86 B,$8.63 B,$7.95 B,$7.46 B,$3.75 B,$4.07 B,$3.79 B,$4.61 B,$5.35 B,$5.36 B,$4.53 B,$4.70 B,$4.92 B,$4.72 B,$5.33 B,$4.58 B,$4.65 B,$4.85 B,$4.83 B,$4.62 B,$4.30 B,$3.98 B
gen-digital,$2.20 B,$-93 M,$-0.5 B,$10 M,$5.73 B,$5.05 B,$3.48 B,$3.67 B,$5.93 B,$5.79 B,$5.42 B,$5.17 B,$4.60 B,$4.54 B,$3.94 B,$10.97 B,$11.60 B,$13.66 B,$3.70 B,$2.42 B,$1.76 B,$1.31 B,$1.37 B
kerry-group,,$6.66 B,$6.34 B,$5.72 B,$5.11 B,$4.61 B,$4.28 B,$3.25 B,$3.05 B,$2.71 B,$2.71 B,$2.66 B,$2.39 B,$2.16 B,$1.83 B,$1.59 B,$1.79 B,$1.74 B,$1.39 B,$1.31 B,$1.15 B,$0.86 B,$0.81 B
singapore-airlines,$15.24 B,$16.85 B,$12.08 B,$6.83 B,$10.10 B,$11.14 B,$9.64 B,$9.72 B,$9.39 B,$10.77 B,$10.81 B,$10.52 B,$11.50 B,$9.82 B,$9.52 B,$11.34 B,$10.22 B,$8.58 B,$7.72 B,$7.02 B,$8.17 B,$7.50 B,
